// General information: 
//  MT Manager version: 2019.1.1 
//  XDA version: 2019.1.1 build 3010 rev 85319 built on 2019-03-01
// Device information: 
//  DeviceId: 00B484A2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
10306		9.460256	0.276096	-2.057598	0.275215	-0.059543	-0.076694	0.428661	0.585734	-0.519162	0.451261
10307		9.595838	0.229985	-2.202614	0.276775	-0.028767	-0.066224	0.427989	0.586568	-0.518390	0.451703
10308		9.763990	0.231785	-2.041376	0.248184	-0.018546	-0.048012	0.427372	0.587270	-0.517716	0.452148
10309		9.859573	0.259363	-1.993428	0.208313	-0.008177	-0.020354	0.426839	0.587791	-0.517193	0.452571
10310		9.791152	0.280298	-1.924324	0.180279	0.002159	0.004016	0.426352	0.588162	-0.516789	0.453010
10311		9.748556	0.380714	-1.832462	0.152425	-0.009299	0.027319	0.425865	0.588445	-0.516538	0.453387
10312		9.657227	0.375857	-1.838245	0.091040	-0.013886	0.042944	0.425510	0.588561	-0.516487	0.453627
10313		9.565231	0.348448	-1.972927	0.031382	-0.000864	0.055641	0.425328	0.588492	-0.516583	0.453779
10314		9.467314	0.413739	-1.957481	0.016626	-0.007918	0.053526	0.425169	0.588410	-0.516722	0.453875
10315		9.468231	0.462183	-1.968210	0.011311	-0.020818	0.053476	0.425000	0.588349	-0.516899	0.453912
10316		9.484411	0.478360	-2.038571	0.023330	-0.023418	0.043830	0.424814	0.588339	-0.517026	0.453954
10317		9.540050	0.540084	-2.102715	0.024673	-0.010911	0.029563	0.424689	0.588343	-0.517080	0.454004
10318		9.541006	0.487117	-2.135998	0.029908	0.002348	0.019688	0.424598	0.588359	-0.517061	0.454091
10319		9.566252	0.512069	-2.103500	0.040575	0.013879	0.012528	0.424530	0.588381	-0.516977	0.454221
10320		9.601032	0.493771	-2.003278	0.040283	0.009710	0.005425	0.424465	0.588428	-0.516883	0.454328
10321		9.605190	0.499872	-2.086617	0.030640	0.011041	0.006180	0.424433	0.588452	-0.516809	0.454411
10322		9.573689	0.510138	-1.958602	0.018108	0.012113	0.015181	0.424418	0.588423	-0.516788	0.454486
10323		9.553468	0.407415	-1.968168	0.006127	-0.006695	0.013937	0.424394	0.588416	-0.516830	0.454470
10324		9.532138	0.354772	-1.945981	0.016684	-0.007174	0.015904	0.424336	0.588429	-0.516852	0.454482
10325		9.553344	0.404036	-1.969464	-0.002599	-0.004518	0.017402	0.424335	0.588389	-0.516920	0.454457
10326		9.575516	0.403617	-2.025123	-0.015001	0.001415	0.013639	0.424389	0.588318	-0.516993	0.454416
10327		9.620824	0.427102	-2.006360	-0.031314	0.003992	0.016826	0.424494	0.588198	-0.517109	0.454341
10328		9.682748	0.471695	-2.054975	-0.043729	0.017078	0.016701	0.424672	0.588017	-0.517227	0.454276
10329		9.679265	0.463221	-1.968829	-0.058319	0.019100	0.026743	0.424870	0.587778	-0.517403	0.454198
10330		9.666009	0.394489	-1.973838	-0.085102	0.007561	0.030651	0.425111	0.587492	-0.517679	0.454028
10331		9.661065	0.331998	-1.879720	-0.109222	-0.001077	0.032782	0.425392	0.587175	-0.518032	0.453773
10332		9.678958	0.220396	-1.874616	-0.119921	-0.004102	0.037950	0.425681	0.586825	-0.518433	0.453497
10333		9.674039	0.189035	-1.920515	-0.114303	-0.009724	0.039914	0.425936	0.586499	-0.518836	0.453217
10334		9.674658	0.137113	-1.954404	-0.106025	-0.013787	0.045756	0.426137	0.586191	-0.519242	0.452963
10335		9.634133	0.140328	-1.928507	-0.109730	-0.011273	0.044256	0.426365	0.585867	-0.519651	0.452699
10336		9.591491	0.068527	-2.022726	-0.101296	-0.002007	0.035317	0.426614	0.585557	-0.519995	0.452469
10337		9.576232	0.099434	-1.963819	-0.091660	-0.003344	0.034567	0.426833	0.585278	-0.520317	0.452254
10338		9.579542	0.155871	-2.014673	-0.073582	0.003215	0.030507	0.427029	0.585027	-0.520573	0.452099
10339		9.504590	0.144895	-1.947939	-0.040727	0.001151	0.026886	0.427130	0.584867	-0.520745	0.452013
10340		9.614372	0.167545	-2.053800	-0.032915	-0.001882	0.020665	0.427217	0.584747	-0.520883	0.451926
10341		9.634602	0.163637	-2.067086	-0.015226	0.005362	0.014520	0.427284	0.584664	-0.520952	0.451891
10342		9.568601	0.191180	-2.038631	-0.008641	0.003151	0.007781	0.427338	0.584618	-0.520987	0.451859
10343		9.564575	0.182473	-1.954851	-0.005985	-0.009558	0.004317	0.427365	0.584615	-0.521035	0.451783
10344		9.571920	0.166221	-1.985661	0.007571	-0.016023	-0.001426	0.427346	0.584669	-0.521047	0.451716
10345		9.552657	0.069514	-2.040342	0.030578	-0.019942	-0.007150	0.427268	0.584799	-0.520998	0.451679
10346		9.626716	0.128846	-2.075129	0.038615	-0.011320	-0.012507	0.427202	0.584938	-0.520895	0.451680
10347		9.611339	0.160985	-2.016968	0.061293	-0.007762	-0.006664	0.427065	0.585105	-0.520751	0.451759
10348		9.616829	0.293482	-1.948098	0.069598	-0.010561	-0.006545	0.426901	0.585291	-0.520595	0.451853
10349		9.597811	0.349015	-1.944607	0.071945	-0.007333	-0.000435	0.426720	0.585464	-0.520444	0.451973
10350		9.546037	0.393401	-1.943933	0.062676	-0.015110	0.004436	0.426531	0.585621	-0.520345	0.452063
10351		9.572887	0.422657	-1.955504	0.041214	-0.013684	0.008455	0.426401	0.585720	-0.520304	0.452104
10352		9.547519	0.394452	-1.988818	0.011354	-0.010406	0.008082	0.426367	0.585744	-0.520324	0.452082
10353		9.603587	0.458953	-2.051537	0.002118	-0.002614	0.014587	0.426364	0.585717	-0.520369	0.452069
10354		9.595280	0.523792	-1.989989	-0.024193	-0.019655	0.015516	0.426387	0.585672	-0.520509	0.451944
10355		9.664698	0.469983	-1.965373	-0.040022	-0.023906	0.021439	0.426435	0.585586	-0.520715	0.451773
10356		9.664845	0.419035	-2.000722	-0.060977	-0.028054	0.022462	0.426534	0.585459	-0.520978	0.451540
10357		9.599374	0.347004	-2.041507	-0.070544	-0.032844	0.023874	0.426642	0.585321	-0.521280	0.451269
10358		9.602480	0.321943	-1.990067	-0.074153	-0.036526	0.022968	0.426754	0.585184	-0.521592	0.450979
10359		9.633625	0.228636	-2.015372	-0.062657	-0.040718	0.012603	0.426846	0.585110	-0.521858	0.450680
10360		9.627724	0.199493	-2.064552	-0.036653	-0.034985	0.000850	0.426904	0.585107	-0.522016	0.450447
10361		9.665431	0.223130	-2.190855	-0.028710	-0.021514	0.000549	0.426975	0.585092	-0.522129	0.450268
10362		9.591547	0.268691	-2.134830	-0.015956	-0.018104	-0.011344	0.427045	0.585127	-0.522167	0.450112
10363		9.569602	0.218889	-2.114380	-0.004367	-0.022689	-0.011788	0.427072	0.585198	-0.522190	0.449966
10364		9.629482	0.211931	-2.156979	0.013727	-0.016185	-0.015918	0.427077	0.585297	-0.522148	0.449882
10365		9.656317	0.244154	-2.168012	0.013039	-0.005367	-0.017777	0.427112	0.585381	-0.522078	0.449821
10366		9.579610	0.231944	-2.059630	0.024238	-0.002111	-0.016615	0.427125	0.585476	-0.521977	0.449802
10367		9.586442	0.266812	-2.056611	0.019600	-0.008898	-0.018846	0.427134	0.585585	-0.521896	0.449745
10368		9.546477	0.224056	-2.063567	0.021243	-0.009118	-0.021950	0.427146	0.585702	-0.521803	0.449690
10369		9.557496	0.185311	-2.039954	0.017014	-0.016621	-0.022117	0.427151	0.585831	-0.521734	0.449597
10370		9.639994	0.098089	-2.033130	0.021400	-0.028591	-0.024397	0.427118	0.586003	-0.521671	0.449478
10371		9.624055	0.164043	-2.115616	0.041913	-0.034798	-0.014141	0.426986	0.586209	-0.521605	0.449411
10372		9.694525	0.165875	-2.101476	0.050650	-0.028552	-0.019671	0.426852	0.586436	-0.521487	0.449379
10373		9.626430	0.173572	-2.204726	0.035702	-0.008916	-0.015640	0.426807	0.586573	-0.521378	0.449370
10374		9.624520	0.170146	-2.163332	0.047003	-0.003380	-0.015889	0.426748	0.586719	-0.521229	0.449408
10375		9.585504	0.229872	-2.145402	0.070818	-0.000250	-0.019533	0.426632	0.586921	-0.521011	0.449507
10376		9.599306	0.297497	-2.138713	0.076659	-0.001383	-0.020439	0.426500	0.587138	-0.520777	0.449620
10377		9.594767	0.371602	-2.160474	0.085792	0.002853	-0.018221	0.426345	0.587362	-0.520522	0.449769
10378		9.545306	0.389368	-2.062032	0.079513	-0.003704	-0.017313	0.426187	0.587586	-0.520295	0.449890
10379		9.553725	0.427149	-2.101751	0.070565	-0.011829	-0.020283	0.426045	0.587816	-0.520098	0.449952
10380		9.567143	0.495097	-2.096701	0.060085	-0.017478	-0.021566	0.425924	0.588036	-0.519932	0.449971
10381		9.590788	0.469386	-2.057475	0.046234	-0.015201	-0.022953	0.425850	0.588227	-0.519790	0.449954
10382		9.625500	0.435168	-2.131164	0.034658	-0.003528	-0.018900	0.425830	0.588354	-0.519661	0.449955
10383		9.644321	0.379618	-2.135837	0.035686	-0.000426	-0.017597	0.425812	0.588475	-0.519529	0.449967
10384		9.600051	0.409783	-2.163478	0.026047	-0.000380	-0.011129	0.425808	0.588555	-0.519438	0.449972
10385		9.541371	0.422085	-2.165306	0.023579	-0.008470	-0.004428	0.425773	0.588636	-0.519389	0.449956
10386		9.585370	0.392911	-2.138715	0.004908	-0.009109	-0.007253	0.425797	0.588683	-0.519374	0.449889
10387		9.608687	0.398067	-2.237235	0.001735	-0.006401	-0.002467	0.425826	0.588706	-0.519377	0.449828
10388		9.585549	0.497148	-2.116806	-0.003088	-0.010595	0.001790	0.425852	0.588716	-0.519410	0.449751
10389		9.572760	0.483607	-2.133405	-0.023082	-0.005542	0.003499	0.425941	0.588669	-0.519486	0.449641
10390		9.541642	0.477018	-2.178131	-0.030265	-0.004537	-0.000363	0.426065	0.588613	-0.519562	0.449510
10391		9.559345	0.521113	-2.117192	-0.031601	-0.005970	0.000542	0.426185	0.588555	-0.519649	0.449371
10392		9.582792	0.391566	-2.100142	-0.039301	-0.006509	-0.003965	0.426337	0.588492	-0.519740	0.449204
10393		9.600998	0.367887	-2.243434	-0.045244	0.000809	-0.003675	0.426524	0.588400	-0.519832	0.449041
10394		9.584892	0.347997	-2.175357	-0.037255	-0.007433	-0.004995	0.426669	0.588347	-0.519916	0.448875
10395		9.553749	0.342003	-2.220095	-0.034371	-0.002656	0.001731	0.426803	0.588273	-0.520006	0.448740
10396		9.557083	0.368333	-2.133254	-0.018892	-0.013572	0.002060	0.426863	0.588258	-0.520081	0.448616
10397		9.577475	0.316078	-2.180834	-0.027612	-0.010077	-0.000106	0.426962	0.588220	-0.520165	0.448473
10398		9.582463	0.346451	-2.136223	-0.025048	-0.009460	-0.000494	0.427059	0.588187	-0.520239	0.448340
10399		9.626504	0.317584	-2.109669	-0.021664	-0.008955	-0.002435	0.427149	0.588165	-0.520301	0.448210
10400		9.580426	0.343586	-2.095633	-0.017244	-0.006667	0.002600	0.427223	0.588133	-0.520361	0.448112
10401		9.625585	0.367941	-2.078323	-0.008736	-0.013367	0.001912	0.427254	0.588139	-0.520415	0.448012
10402		9.619685	0.387682	-2.091542	-0.011378	-0.001997	0.010996	0.427302	0.588087	-0.520477	0.447961
10403		9.572670	0.358990	-2.067725	-0.023593	0.000052	0.006516	0.427400	0.588018	-0.520552	0.447873
10404		9.593432	0.324193	-1.943080	-0.021250	-0.010969	0.005310	0.427469	0.587980	-0.520638	0.447756
10405		9.648290	0.286533	-2.030042	-0.034380	-0.002631	0.001763	0.427603	0.587905	-0.520728	0.447622
10406		9.555768	0.234439	-2.024968	-0.036440	-0.010126	0.004843	0.427716	0.587835	-0.520845	0.447470
10407		9.628275	0.239733	-2.051596	-0.035531	-0.026152	0.011624	0.427770	0.587787	-0.521016	0.447283
10408		9.688051	0.231176	-2.094519	-0.034595	-0.016881	0.012310	0.427846	0.587718	-0.521164	0.447129
10409		9.596013	0.282000	-2.066153	-0.036438	-0.011426	0.010536	0.427943	0.587637	-0.521302	0.446981
10410		9.613815	0.324563	-2.005392	-0.041143	-0.006241	0.017038	0.428049	0.587520	-0.521456	0.446854
10411		9.609063	0.397805	-2.027634	-0.034386	-0.013666	0.015176	0.428123	0.587437	-0.521608	0.446714
10412		9.636356	0.378105	-2.071747	-0.026367	-0.006372	0.015441	0.428193	0.587353	-0.521725	0.446621
10413		9.596628	0.332729	-2.078070	-0.020004	-0.005973	0.015162	0.428244	0.587284	-0.521829	0.446541
10414		9.559759	0.345457	-2.135008	-0.028105	0.001345	0.012262	0.428351	0.587183	-0.521926	0.446458
10415		9.501297	0.356729	-2.135887	-0.019166	0.001033	0.017264	0.428413	0.587094	-0.522020	0.446406
10416		9.593757	0.408178	-2.141585	-0.024735	-0.006582	0.012341	0.428487	0.587021	-0.522124	0.446308
10417		9.595747	0.428664	-2.012473	-0.016727	-0.007727	0.014628	0.428525	0.586964	-0.522223	0.446231
10418		9.586655	0.439844	-1.941521	-0.032958	-0.009946	0.012881	0.428613	0.586881	-0.522354	0.446103
10419		9.601682	0.357474	-2.034527	-0.056765	-0.004613	0.014574	0.428776	0.586730	-0.522536	0.445932
10420		9.640480	0.298001	-2.053467	-0.061192	-0.008188	0.015231	0.428944	0.586573	-0.522736	0.445742
10421		9.632970	0.313567	-2.024652	-0.054628	-0.013025	0.019832	0.429067	0.586432	-0.522947	0.445562
10422		9.604887	0.314431	-2.153958	-0.054713	-0.008167	0.024912	0.429192	0.586266	-0.523160	0.445410
10423		9.587601	0.237441	-2.077884	-0.043838	-0.010364	0.024591	0.429279	0.586130	-0.523355	0.445276
10424		9.600540	0.199408	-2.095927	-0.049876	-0.006611	0.032024	0.429378	0.585953	-0.523575	0.445155
10425		9.612900	0.260412	-2.046941	-0.040017	-0.003465	0.028380	0.429463	0.585800	-0.523758	0.445059
10426		9.610090	0.336811	-2.110179	-0.041657	-0.003238	0.031500	0.429550	0.585633	-0.523951	0.444968
10427		9.570411	0.290604	-2.116031	-0.045955	0.003887	0.028742	0.429669	0.585450	-0.524133	0.444879
10428		9.551819	0.345339	-2.110683	-0.047926	-0.001339	0.030404	0.429779	0.585268	-0.524333	0.444776
10429		9.571908	0.340870	-2.124418	-0.047631	-0.002981	0.028200	0.429887	0.585098	-0.524532	0.444662
10430		9.583129	0.348068	-2.066256	-0.045254	0.001541	0.028618	0.430002	0.584922	-0.524712	0.444569
10431		9.577529	0.366621	-2.078449	-0.047639	-0.002963	0.028217	0.430110	0.584751	-0.524911	0.444454
10432		9.575925	0.360497	-2.036736	-0.050844	-0.007356	0.029374	0.430215	0.584579	-0.525127	0.444325
10433		9.594541	0.302162	-2.042305	-0.050217	-0.003544	0.028637	0.430328	0.584404	-0.525333	0.444202
10434		9.623428	0.286568	-2.128064	-0.052087	-0.005170	0.023213	0.430457	0.584240	-0.525528	0.444062
10435		9.557652	0.313385	-2.099541	-0.048583	-0.005082	0.031217	0.430555	0.584065	-0.525742	0.443944
10436		9.601586	0.330958	-2.039460	-0.055074	-0.006360	0.027253	0.430680	0.583889	-0.525956	0.443800
10437		9.594412	0.295937	-2.043824	-0.055601	-0.007888	0.026606	0.430802	0.583717	-0.526177	0.443646
10438		9.601582	0.278579	-2.074190	-0.061047	-0.007420	0.029641	0.430936	0.583523	-0.526415	0.443489
10439		9.612787	0.236220	-2.050404	-0.055200	-0.008589	0.028689	0.431050	0.583347	-0.526643	0.443338
10440		9.625534	0.198462	-2.068795	-0.059531	-0.009876	0.027946	0.431178	0.583164	-0.526879	0.443174
10441		9.652724	0.178425	-2.112735	-0.059379	-0.000506	0.030258	0.431321	0.582957	-0.527104	0.443040
10442		9.574414	0.191760	-2.099265	-0.048522	0.010509	0.033018	0.431455	0.582739	-0.527288	0.442978
10443		9.552977	0.187841	-2.042916	-0.043243	0.000700	0.027693	0.431561	0.582570	-0.527467	0.442883
10444		9.593035	0.180624	-2.070408	-0.040901	-0.003229	0.030094	0.431647	0.582407	-0.527653	0.442793
10445		9.594617	0.232660	-2.078741	-0.034116	-0.002258	0.026168	0.431722	0.582269	-0.527813	0.442710
10446		9.593048	0.226115	-2.036822	-0.022593	-0.000728	0.025052	0.431773	0.582154	-0.527937	0.442664
10447		9.607527	0.241961	-2.062577	-0.016101	0.001883	0.023345	0.431813	0.582054	-0.528039	0.442634
10448		9.640486	0.250564	-2.059766	-0.014641	0.005577	0.021048	0.431866	0.581952	-0.528121	0.442619
10449		9.549431	0.250682	-2.062289	-0.016463	0.008360	0.030684	0.431907	0.581817	-0.528232	0.442624
10450		9.555209	0.277344	-2.015838	-0.025583	-0.000574	0.023408	0.431973	0.581697	-0.528359	0.442566
10451		9.600803	0.249861	-2.031444	-0.022128	-0.006266	0.022013	0.432013	0.581606	-0.528487	0.442494
10452		9.595122	0.219564	-2.077834	-0.017272	-0.002095	0.017749	0.432063	0.581525	-0.528579	0.442441
10453		9.583892	0.209976	-2.136147	-0.009253	-0.001975	0.014310	0.432095	0.581471	-0.528647	0.442400
10454		9.616775	0.219123	-2.133651	-0.004280	0.003110	0.014328	0.432127	0.581414	-0.528691	0.442390
10455		9.556848	0.225820	-2.092145	0.002099	0.003447	0.014015	0.432141	0.581374	-0.528722	0.442393
10456		9.615254	0.211523	-2.091553	0.006547	-0.007617	0.015907	0.432113	0.581361	-0.528768	0.442383
10457		9.636955	0.261274	-2.113610	0.015151	0.002473	0.011162	0.432094	0.581359	-0.528762	0.442411
10458		9.588300	0.276232	-2.013802	0.004498	0.007947	0.014439	0.432114	0.581309	-0.528777	0.442439
10459		9.588368	0.275053	-2.013636	0.000287	-0.004339	0.009142	0.432124	0.581295	-0.528813	0.442404
10460		9.662910	0.283891	-2.080481	-0.007028	0.007786	0.009880	0.432189	0.581233	-0.528840	0.442391
10461		9.582892	0.244888	-2.058927	-0.015395	0.003575	0.006147	0.432272	0.581174	-0.528886	0.442332
10462		9.590076	0.228929	-2.088761	-0.017093	-0.003296	0.005558	0.432346	0.581126	-0.528946	0.442251
10463		9.582841	0.244467	-2.059213	-0.011241	-0.004498	0.004582	0.432400	0.581098	-0.528996	0.442176
10464		9.584230	0.199818	-2.135605	-0.001992	-0.005225	0.001636	0.432434	0.581099	-0.529013	0.442120
10465		9.567866	0.127879	-2.102464	0.016795	-0.009672	-0.000799	0.432407	0.581159	-0.528994	0.442091
10466		9.623862	0.193764	-2.164823	0.032010	-0.010683	-0.000434	0.432336	0.581252	-0.528940	0.442103
10467		9.615007	0.204097	-2.093425	0.044653	0.002336	-0.002199	0.432262	0.581349	-0.528829	0.442180
10468		9.596651	0.210728	-2.121571	0.048454	0.002090	-0.002101	0.432181	0.581451	-0.528708	0.442269
10469		9.589538	0.225655	-2.091583	0.043828	0.002459	-0.000623	0.432106	0.581542	-0.528603	0.442347
10470		9.611297	0.276238	-2.113479	0.044412	-0.000831	-0.005067	0.432034	0.581652	-0.528487	0.442412
10471		9.576864	0.260665	-2.073838	0.041367	0.004146	-0.001608	0.431973	0.581737	-0.528381	0.442487
10472		9.611404	0.274888	-2.113171	0.045167	0.003901	-0.001509	0.431903	0.581828	-0.528264	0.442576
10473		9.576994	0.258956	-2.073452	0.045455	0.000920	0.001960	0.431814	0.581919	-0.528166	0.442659
10474		9.562559	0.289497	-2.014458	0.054810	-0.012142	0.000191	0.431672	0.582061	-0.528068	0.442728
10475		9.585585	0.294768	-2.113248	0.052176	-0.006549	0.000022	0.431549	0.582189	-0.527965	0.442803
10476		9.612786	0.324501	-2.123657	0.049015	-0.002495	-0.000810	0.431449	0.582302	-0.527854	0.442884
10477		9.565719	0.394319	-2.033066	0.039770	-0.001769	0.002128	0.431369	0.582387	-0.527775	0.442945
10478		9.571252	0.373268	-2.021076	0.032169	0.000060	-0.003750	0.431332	0.582462	-0.527690	0.442983
10479		9.552654	0.330737	-2.083365	0.032751	-0.004571	-0.002501	0.431276	0.582549	-0.527619	0.443007
10480		9.583517	0.286742	-2.073866	0.036958	-0.018808	-0.003444	0.431179	0.582677	-0.527563	0.443001
10481		9.604762	0.288298	-2.131208	0.031754	-0.012483	-0.008912	0.431120	0.582796	-0.527492	0.442986
10482		9.615642	0.247851	-2.107805	0.031989	-0.007961	-0.011719	0.431082	0.582911	-0.527400	0.442981
10483		9.582755	0.287192	-2.077320	0.034676	-0.006435	-0.007835	0.431028	0.583020	-0.527312	0.442994
10484		9.582567	0.287355	-2.078164	0.037014	-0.009032	-0.011110	0.430973	0.583144	-0.527214	0.443002
10485		9.599090	0.226572	-2.042242	0.043502	-0.006421	-0.012816	0.430905	0.583285	-0.527093	0.443027
10486		9.638901	0.221178	-2.070521	0.060747	-0.008330	-0.013469	0.430786	0.583468	-0.526930	0.443095
10487		9.594744	0.251521	-2.098090	0.059339	-0.003574	-0.013150	0.430681	0.583638	-0.526766	0.443169
10488		9.665996	0.252054	-2.081276	0.047584	0.004980	-0.011826	0.430631	0.583759	-0.526610	0.443244
10489		9.614968	0.298128	-2.077853	0.043313	0.009474	-0.003207	0.430582	0.583839	-0.526484	0.443336
10490		9.579047	0.278614	-1.995864	0.047639	-0.002497	-0.005520	0.430499	0.583958	-0.526363	0.443402
10491		9.562061	0.289572	-2.066877	0.043897	-0.008422	-0.005012	0.430406	0.584085	-0.526268	0.443439
10492		9.576219	0.306664	-2.094136	0.047344	-0.014107	-0.006362	0.430295	0.584232	-0.526169	0.443469
10493		9.623170	0.284757	-2.152161	0.040442	-0.001404	-0.009337	0.430240	0.584347	-0.526054	0.443508
10494		9.630407	0.318532	-2.148566	0.034302	0.002755	-0.011857	0.430223	0.584440	-0.525935	0.443543
10495		9.590354	0.274664	-2.154281	0.049202	0.003473	-0.009221	0.430156	0.584562	-0.525790	0.443620
10496		9.588869	0.270209	-2.111926	0.058664	0.005977	-0.009256	0.430071	0.584696	-0.525615	0.443733
10497		9.550464	0.279755	-2.126465	0.056968	-0.000894	-0.009793	0.429971	0.584846	-0.525460	0.443815
10498		9.563197	0.293000	-2.110988	0.049839	-0.005989	-0.013007	0.429889	0.584998	-0.525319	0.443862
10499		9.564575	0.297005	-2.153866	0.058250	-0.007871	-0.008653	0.429765	0.585164	-0.525178	0.443929
10500		9.591656	0.327524	-2.164724	0.058067	-0.002641	-0.013537	0.429670	0.585327	-0.525010	0.444006
10501		9.595754	0.352910	-2.077198	0.058935	0.004368	-0.011429	0.429581	0.585473	-0.524835	0.444105
10502		9.610193	0.370153	-2.103127	0.058930	0.004378	-0.011418	0.429496	0.585618	-0.524655	0.444209
10503		9.575829	0.355756	-2.063163	0.053671	0.002241	-0.014886	0.429425	0.585767	-0.524486	0.444281
10504		9.591762	0.377500	-2.131353	0.036323	0.001854	-0.012855	0.429404	0.585869	-0.524360	0.444315
10505		9.578822	0.315113	-2.180520	0.023652	-0.003752	-0.017343	0.429410	0.585972	-0.524264	0.444287
10506		9.584370	0.345488	-2.135355	0.038250	-0.001334	-0.012480	0.429373	0.586085	-0.524142	0.444318
10507		9.552986	0.389108	-2.147174	0.034928	-0.007979	-0.009892	0.429319	0.586203	-0.524051	0.444322
10508		9.559942	0.372991	-2.177707	0.036153	-0.008801	-0.009378	0.429262	0.586321	-0.523958	0.444331
10509		9.591039	0.379676	-2.134219	0.032177	-0.004657	-0.008698	0.429222	0.586422	-0.523870	0.444340
10510		9.551020	0.385760	-2.106870	0.017974	0.005501	-0.008478	0.429252	0.586465	-0.523791	0.444347
10511		9.640783	0.330356	-2.094292	0.016926	0.002412	-0.009774	0.429276	0.586520	-0.523719	0.444335
10512		9.598303	0.364878	-2.163156	0.017152	0.006917	-0.012611	0.429322	0.586569	-0.523626	0.444336
10513		9.565503	0.404739	-2.132227	0.019678	-0.002193	-0.005264	0.429316	0.586629	-0.523572	0.444328
10514		9.565481	0.405048	-2.132265	0.012312	0.002757	-0.008328	0.429355	0.586665	-0.523512	0.444313
10515		9.571101	0.385197	-2.119773	0.008701	-0.002228	-0.003535	0.429376	0.586697	-0.523487	0.444279
10516		9.569458	0.381500	-2.078104	0.011450	-0.005541	-0.004717	0.429389	0.586741	-0.523457	0.444244
10517		9.656537	0.403732	-2.129931	0.004906	-0.002005	-0.003648	0.429423	0.586764	-0.523440	0.444201
10518		9.585252	0.403093	-2.146809	-0.002455	0.001649	-0.001022	0.429486	0.586752	-0.523438	0.444159
10519		9.565318	0.405787	-2.132857	-0.008584	0.003185	0.007807	0.429545	0.586705	-0.523475	0.444121
10520		9.569485	0.381078	-2.078058	-0.018445	0.000072	0.011465	0.429620	0.586631	-0.523548	0.444059
10521		9.615144	0.354625	-2.092926	-0.024927	-0.001261	0.007478	0.429716	0.586559	-0.523630	0.443965
10522		9.576683	0.363919	-2.107706	-0.024106	-0.002672	0.011615	0.429800	0.586479	-0.523722	0.443881
10523		9.582269	0.343241	-2.095509	-0.021769	-0.005277	0.008365	0.429874	0.586421	-0.523808	0.443784
10524		9.594978	0.356093	-2.080241	-0.013064	-0.008803	0.010520	0.429914	0.586380	-0.523885	0.443708
10525		9.576382	0.362214	-2.109368	-0.014292	-0.007976	0.010011	0.429956	0.586340	-0.523965	0.443626
10526		9.609101	0.322252	-2.140606	-0.020723	-0.002184	0.009668	0.430036	0.586272	-0.524042	0.443548
