// General information: 
//  MT Manager version: 2019.1.1 
//  XDA version: 2019.1.1 build 3010 rev 85319 built on 2019-03-01
// Device information: 
//  DeviceId: 00B48492
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
10346		9.615524	-0.559359	-1.765724	0.045589	-0.008701	-0.052535	0.568939	0.284159	-0.726390	0.260614
10347		9.645426	-0.535157	-1.724945	0.037199	-0.003473	-0.047802	0.568869	0.284421	-0.726309	0.260708
10348		9.683715	-0.569102	-1.734326	0.036986	-0.009598	-0.049930	0.568788	0.284697	-0.726233	0.260794
10349		9.635445	-0.546692	-1.752701	0.039925	-0.012612	-0.048717	0.568682	0.284983	-0.726172	0.260881
10350		9.602637	-0.592756	-1.749101	0.046883	-0.014786	-0.044019	0.568560	0.285272	-0.726109	0.261010
10351		9.605726	-0.559834	-1.796029	0.050701	-0.014741	-0.044011	0.568425	0.285575	-0.726046	0.261147
10352		9.590372	-0.532203	-1.899590	0.052454	-0.013970	-0.045060	0.568300	0.285881	-0.725971	0.261292
10353		9.559537	-0.544384	-1.899695	0.055517	-0.013945	-0.046565	0.568164	0.286207	-0.725896	0.261440
10354		9.568035	-0.599290	-1.950769	0.049526	-0.016327	-0.044885	0.568033	0.286509	-0.725832	0.261572
10355		9.635132	-0.652622	-1.957983	0.045166	-0.015628	-0.042902	0.567900	0.286793	-0.725780	0.261690
10356		9.616690	-0.654623	-2.015772	0.041036	-0.014190	-0.045010	0.567791	0.287067	-0.725720	0.261794
10357		9.607348	-0.631704	-2.005060	0.031782	-0.012064	-0.046662	0.567695	0.287321	-0.725671	0.261859
10358		9.573658	-0.672928	-1.959194	0.023169	-0.012950	-0.044076	0.567613	0.287538	-0.725634	0.261903
10359		9.544705	-0.650672	-1.963459	0.025244	-0.019011	-0.041646	0.567495	0.287765	-0.725620	0.261948
10360		9.576954	-0.553056	-1.889606	0.017727	-0.010774	-0.045727	0.567431	0.287967	-0.725581	0.261971
10361		9.595432	-0.543780	-1.834015	0.012696	-0.012332	-0.039057	0.567351	0.288140	-0.725569	0.261988
10362		9.633756	-0.577778	-1.844166	0.006296	-0.016302	-0.044344	0.567281	0.288313	-0.725564	0.261965
10363		9.657210	-0.548450	-1.918822	0.002799	-0.012541	-0.043582	0.567220	0.288473	-0.725559	0.261933
10364		9.598539	-0.546473	-1.963960	0.005195	-0.014769	-0.040399	0.567154	0.288625	-0.725556	0.261919
10365		9.547145	-0.554168	-1.936857	0.013814	-0.013888	-0.042974	0.567072	0.288816	-0.725540	0.261927
10366		9.543611	-0.618892	-1.930356	0.019822	-0.016848	-0.043274	0.566980	0.289025	-0.725519	0.261954
10367		9.572484	-0.634056	-1.929140	0.028429	-0.021229	-0.036916	0.566843	0.289247	-0.725514	0.262021
10368		9.605452	-0.541635	-1.897764	0.031271	-0.016666	-0.043271	0.566734	0.289489	-0.725477	0.262091
10369		9.605970	-0.499244	-1.861348	0.022755	-0.019790	-0.034480	0.566606	0.289684	-0.725479	0.262146
10370		9.565000	-0.532088	-1.888198	0.012380	-0.016137	-0.032202	0.566510	0.289834	-0.725482	0.262182
10371		9.556408	-0.514969	-1.920081	0.006391	-0.018520	-0.030525	0.566404	0.289967	-0.725508	0.262191
10372		9.643262	-0.567767	-1.913296	0.008790	-0.020740	-0.027345	0.566287	0.290097	-0.725536	0.262221
10373		9.584959	-0.528343	-1.920967	0.003664	-0.020066	-0.026884	0.566175	0.290210	-0.725576	0.262229
10374		9.624886	-0.529287	-1.935574	-0.001587	-0.017090	-0.025066	0.566086	0.290297	-0.725609	0.262233
10375		9.616615	-0.556619	-2.047396	-0.006283	-0.014888	-0.025213	0.566003	0.290369	-0.725650	0.262218
10376		9.580955	-0.672604	-2.035620	0.001450	-0.011722	-0.027949	0.565932	0.290467	-0.725660	0.262235
10377		9.532265	-0.652444	-2.054150	0.011153	-0.012297	-0.026902	0.565837	0.290591	-0.725668	0.262281
10378		9.581416	-0.628500	-1.999943	0.011279	-0.014604	-0.028256	0.565741	0.290720	-0.725675	0.262325
10379		9.641103	-0.628473	-1.999219	0.006556	-0.007072	-0.029773	0.565675	0.290834	-0.725670	0.262355
10380		9.622173	-0.587185	-1.976431	-0.003145	-0.006505	-0.030815	0.565634	0.290920	-0.725668	0.262354
10381		9.565066	-0.552196	-2.024728	-0.017216	-0.005237	-0.029885	0.565609	0.290963	-0.725689	0.262301
10382		9.545555	-0.549936	-2.039797	-0.023454	-0.003021	-0.025494	0.565602	0.290967	-0.725713	0.262247
10383		9.583797	-0.540710	-1.969107	-0.024992	-0.003004	-0.020955	0.565583	0.290953	-0.725752	0.262195
10384		9.654066	-0.564834	-2.021571	-0.028047	-0.003051	-0.019435	0.565573	0.290923	-0.725791	0.262143
10385		9.602943	-0.573799	-1.993447	-0.033151	-0.002467	-0.026525	0.565575	0.290905	-0.725831	0.262046
10386		9.553399	-0.548420	-1.969092	-0.029260	0.000714	-0.021699	0.565584	0.290870	-0.725860	0.261986
10387		9.553543	-0.545774	-1.969128	-0.023702	0.001575	-0.022766	0.565582	0.290860	-0.725882	0.261940
10388		9.580312	-0.590799	-1.920366	-0.029587	0.002206	-0.023809	0.565601	0.290832	-0.725902	0.261875
10389		9.621654	-0.596087	-1.975089	-0.029714	0.004506	-0.022449	0.565618	0.290799	-0.725924	0.261813
10390		9.623377	-0.558951	-1.978754	-0.034283	0.004392	-0.023945	0.565649	0.290757	-0.725944	0.261737
10391		9.587441	-0.489219	-2.015298	-0.038023	0.007414	-0.019101	0.565684	0.290684	-0.725975	0.261659
10392		9.546511	-0.478430	-1.960031	-0.054458	0.005524	-0.019961	0.565743	0.290566	-0.726025	0.261521
10393		9.544772	-0.548842	-1.994005	-0.060137	0.006946	-0.017523	0.565805	0.290425	-0.726089	0.261368
10394		9.571222	-0.633019	-1.983031	-0.055266	0.010882	-0.015261	0.565877	0.290281	-0.726132	0.261250
10395		9.582552	-0.615065	-1.998083	-0.056645	0.008511	-0.019629	0.565943	0.290155	-0.726183	0.261106
10396		9.573268	-0.593074	-1.985803	-0.058938	0.008479	-0.016594	0.566015	0.290008	-0.726237	0.260966
10397		9.534460	-0.591807	-2.014208	-0.060283	0.014542	-0.017481	0.566104	0.289855	-0.726279	0.260824
10398		9.594601	-0.591114	-2.011430	-0.063105	0.015209	-0.020029	0.566210	0.289702	-0.726312	0.260672
10399		9.583599	-0.642131	-2.033015	-0.055477	0.015372	-0.020041	0.566299	0.289571	-0.726342	0.260541
10400		9.592596	-0.653516	-2.001662	-0.046866	0.016305	-0.022624	0.566390	0.289468	-0.726348	0.260440
10401		9.584947	-0.596961	-1.992074	-0.042955	0.019422	-0.025340	0.566483	0.289386	-0.726342	0.260345
10402		9.546675	-0.556449	-1.981552	-0.047284	0.014757	-0.022010	0.566567	0.289285	-0.726353	0.260244
10403		9.555662	-0.567840	-1.950094	-0.051553	0.018460	-0.022734	0.566665	0.289170	-0.726365	0.260125
10404		9.582826	-0.612771	-1.900213	-0.047739	0.018543	-0.022738	0.566767	0.289061	-0.726366	0.260022
10405		9.585825	-0.579939	-1.944284	-0.047869	0.020833	-0.021364	0.566866	0.288949	-0.726369	0.259923
10406		9.626782	-0.541226	-1.917214	-0.047827	0.015490	-0.020018	0.566951	0.288836	-0.726382	0.259825
10407		9.567719	-0.497344	-1.879453	-0.055867	0.013762	-0.019387	0.567034	0.288704	-0.726418	0.259692
10408		9.587083	-0.571117	-1.940689	-0.057931	0.014458	-0.020425	0.567130	0.288566	-0.726446	0.259555
10409		9.655518	-0.623562	-1.945986	-0.062759	0.018915	-0.019171	0.567241	0.288406	-0.726477	0.259406
10410		9.618274	-0.587544	-1.977509	-0.059989	0.015143	-0.021452	0.567342	0.288265	-0.726505	0.259260
10411		9.558964	-0.582317	-1.978189	-0.055982	0.016018	-0.017981	0.567431	0.288124	-0.726537	0.259134
10412		9.576205	-0.647339	-1.955362	-0.056731	0.015981	-0.019479	0.567530	0.287982	-0.726562	0.259005
10413		9.536439	-0.641508	-1.941402	-0.044743	0.015511	-0.021478	0.567606	0.287887	-0.726574	0.258909
10414		9.597954	-0.606328	-1.941844	-0.044178	0.014746	-0.023440	0.567690	0.287799	-0.726578	0.258813
10415		9.597358	-0.560438	-1.860170	-0.041217	0.011771	-0.022256	0.567749	0.287721	-0.726596	0.258722
10416		9.629402	-0.545650	-1.902120	-0.045021	0.011663	-0.022237	0.567818	0.287634	-0.726610	0.258625
10417		9.590833	-0.505660	-1.891947	-0.049058	0.010803	-0.018148	0.567879	0.287521	-0.726647	0.258515
10418		9.588632	-0.533114	-1.845699	-0.049055	0.010796	-0.018142	0.567947	0.287402	-0.726678	0.258409
10419		9.587761	-0.526210	-1.802777	-0.045573	0.012402	-0.020249	0.568011	0.287305	-0.726702	0.258308
10420		9.636653	-0.579557	-1.823506	-0.040407	0.006437	-0.019403	0.568053	0.287224	-0.726731	0.258226
10421		9.625944	-0.553990	-1.769210	-0.031011	0.002115	-0.019168	0.568058	0.287179	-0.726767	0.258165
10422		9.607725	-0.556687	-1.826055	-0.033407	-0.000986	-0.013449	0.568054	0.287106	-0.726817	0.258112
10423		9.590770	-0.525215	-1.886301	-0.038102	0.001168	-0.013560	0.568058	0.287022	-0.726873	0.258040
10424		9.600564	-0.542024	-1.898513	-0.039276	-0.000399	-0.014469	0.568068	0.286931	-0.726929	0.257960
10425		9.611604	-0.563039	-1.952563	-0.031519	0.005930	-0.012332	0.568077	0.286855	-0.726965	0.257923
10426		9.599468	-0.610862	-1.933846	-0.031098	-0.000943	-0.016464	0.568076	0.286799	-0.727008	0.257868
10427		9.578758	-0.643968	-1.945468	-0.016864	-0.001292	-0.013963	0.568041	0.286781	-0.727042	0.257867
10428		9.599614	-0.607158	-1.934286	-0.015877	-0.000509	-0.016523	0.568019	0.286765	-0.727066	0.257867
10429		9.610710	-0.589674	-1.949707	-0.016205	0.001000	-0.018618	0.567999	0.286763	-0.727086	0.257859
10430		9.620555	-0.606503	-1.961836	-0.020995	0.000103	-0.016039	0.567986	0.286734	-0.727113	0.257843
10431		9.591404	-0.586256	-1.964585	-0.024235	-0.000762	-0.017991	0.567969	0.286708	-0.727149	0.257806
10432		9.591512	-0.584082	-1.964707	-0.028179	0.001413	-0.016593	0.567970	0.286660	-0.727180	0.257768
10433		9.572134	-0.582551	-1.979367	-0.030244	0.002110	-0.017630	0.567972	0.286612	-0.727217	0.257715
10434		9.590572	-0.614159	-1.961332	-0.028882	0.004448	-0.013238	0.567981	0.286543	-0.727247	0.257686
10435		9.593118	-0.581856	-2.006680	-0.029020	-0.001669	-0.015406	0.567965	0.286496	-0.727296	0.257637
10436		9.591999	-0.575715	-1.964796	-0.023806	0.000766	-0.018571	0.567959	0.286472	-0.727319	0.257611
10437		9.581174	-0.589011	-1.949453	-0.019579	0.002416	-0.019176	0.567949	0.286460	-0.727338	0.257591
10438		9.589869	-0.601539	-1.919460	-0.016383	0.000215	-0.022076	0.567937	0.286468	-0.727349	0.257578
10439		9.649712	-0.562890	-1.878789	-0.016618	-0.000548	-0.018011	0.567910	0.286464	-0.727375	0.257569
10440		9.590059	-0.520535	-1.841868	-0.016946	0.000962	-0.020103	0.567900	0.286461	-0.727388	0.257560
10441		9.590131	-0.518502	-1.842066	-0.021827	-0.002993	-0.014842	0.567867	0.286435	-0.727432	0.257537
10442		9.579341	-0.608492	-1.904727	-0.029248	0.002869	-0.020167	0.567880	0.286393	-0.727456	0.257486
10443		9.590462	-0.628951	-1.959003	-0.023469	-0.000762	-0.016465	0.567860	0.286364	-0.727494	0.257456
10444		9.610050	-0.626244	-1.944606	-0.017034	-0.002092	-0.017415	0.567834	0.286355	-0.727519	0.257451
10445		9.572338	-0.629295	-2.016274	-0.021917	-0.000727	-0.020990	0.567818	0.286347	-0.727548	0.257413
10446		9.573584	-0.592495	-2.019731	-0.021021	-0.002991	-0.020867	0.567801	0.286337	-0.727578	0.257378
10447		9.573652	-0.590287	-2.020056	-0.018347	-0.001375	-0.016944	0.567772	0.286326	-0.727610	0.257364
10448		9.589680	-0.614017	-1.918316	-0.016796	-0.001335	-0.021470	0.567755	0.286328	-0.727629	0.257346
10449		9.639890	-0.632861	-1.943121	-0.020796	0.006168	-0.021362	0.567763	0.286314	-0.727636	0.257322
10450		9.609626	-0.646615	-1.942489	-0.013596	-0.003531	-0.024373	0.567737	0.286344	-0.727649	0.257309
10451		9.570618	-0.607288	-1.933103	-0.011254	-0.000401	-0.022540	0.567710	0.286372	-0.727661	0.257306
10452		9.571724	-0.532429	-1.897411	-0.010923	-0.001915	-0.020449	0.567679	0.286397	-0.727671	0.257317
10453		9.591301	-0.529609	-1.883004	-0.013974	-0.002013	-0.018925	0.567645	0.286406	-0.727696	0.257312
10454		9.581694	-0.546803	-1.910029	-0.015054	-0.000529	-0.022516	0.567629	0.286417	-0.727708	0.257301
10455		9.589274	-0.593698	-1.877363	-0.008141	-0.005648	-0.022764	0.567579	0.286462	-0.727730	0.257300
10456		9.608771	-0.590738	-1.863489	-0.010715	-0.009546	-0.020534	0.567522	0.286492	-0.727763	0.257296
10457		9.622151	-0.580548	-1.963378	-0.011399	0.001878	-0.021148	0.567502	0.286511	-0.727771	0.257300
10458		9.583081	-0.541329	-1.953900	-0.010955	-0.004986	-0.025296	0.567468	0.286551	-0.727785	0.257289
10459		9.541784	-0.571056	-1.938675	-0.010108	-0.007236	-0.017646	0.567408	0.286573	-0.727821	0.257293
10460		9.552657	-0.553442	-1.954582	-0.011756	-0.005005	-0.019265	0.567367	0.286590	-0.727845	0.257296
10461		9.580995	-0.603767	-1.949485	-0.007535	-0.003339	-0.019871	0.567321	0.286623	-0.727864	0.257310
10462		9.629932	-0.618963	-1.932682	-0.005800	-0.002521	-0.020925	0.567283	0.286657	-0.727873	0.257331
10463		9.639854	-0.635514	-1.945195	-0.008284	-0.003370	-0.021371	0.567239	0.286693	-0.727890	0.257337
10464		9.601073	-0.672851	-2.013983	-0.001281	-0.005429	-0.024298	0.567189	0.286758	-0.727895	0.257362
10465		9.533553	-0.581362	-2.010295	-0.003347	-0.004739	-0.025329	0.567139	0.286824	-0.727904	0.257373
10466		9.555407	-0.547612	-2.040902	-0.007929	0.003503	-0.023243	0.567129	0.286855	-0.727893	0.257391
10467		9.603428	-0.596920	-2.020762	-0.008281	-0.003377	-0.021366	0.567085	0.286891	-0.727911	0.257397
10468		9.622055	-0.628242	-2.003257	-0.004394	-0.000196	-0.024060	0.567059	0.286939	-0.727905	0.257420
10469		9.601748	-0.660785	-2.014761	0.000060	0.002237	-0.028723	0.567034	0.287017	-0.727885	0.257444
10470		9.572324	-0.601971	-1.978057	0.004763	0.000109	-0.028625	0.566999	0.287111	-0.727859	0.257490
10471		9.572503	-0.599246	-1.978022	0.004014	0.000077	-0.030124	0.566963	0.287208	-0.727837	0.257521
10472		9.583238	-0.542842	-1.954234	-0.000589	-0.000073	-0.024076	0.566929	0.287272	-0.727824	0.257562
10473		9.611874	-0.592635	-1.948576	-0.009426	0.003428	-0.026234	0.566918	0.287312	-0.727817	0.257561
10474		9.603381	-0.575067	-1.978359	-0.010257	0.000346	-0.025061	0.566902	0.287346	-0.727816	0.257562
10475		9.563320	-0.570103	-1.965475	-0.008855	0.002676	-0.028199	0.566891	0.287396	-0.727807	0.257556
10476		9.561384	-0.597987	-1.920139	-0.006038	0.002017	-0.025665	0.566873	0.287449	-0.727792	0.257578
10477		9.582354	-0.598229	-1.947267	-0.002903	0.005171	-0.029857	0.566864	0.287519	-0.727766	0.257593
10478		9.601206	-0.629051	-1.929241	0.002135	0.001537	-0.027674	0.566840	0.287595	-0.727742	0.257630
10479		9.610652	-0.568642	-1.863220	0.001957	0.000757	-0.031141	0.566810	0.287689	-0.727720	0.257652
10480		9.583448	-0.517440	-1.910968	0.002211	-0.003804	-0.026383	0.566765	0.287768	-0.727712	0.257686
10481		9.594324	-0.499281	-1.926507	-0.008597	-0.001900	-0.023433	0.566730	0.287809	-0.727723	0.257687
10482		9.603120	-0.511947	-1.896761	-0.009736	-0.000406	-0.019496	0.566703	0.287826	-0.727731	0.257704
10483		9.591541	-0.559826	-1.878731	-0.007691	-0.004159	-0.023313	0.566658	0.287872	-0.727747	0.257706
10484		9.611891	-0.632828	-1.942574	-0.002905	-0.003229	-0.025887	0.566620	0.287936	-0.727744	0.257726
10485		9.612809	-0.595961	-1.946004	0.000482	-0.004631	-0.025323	0.566565	0.288013	-0.727748	0.257751
10486		9.593336	-0.594380	-1.961203	0.001388	-0.006889	-0.025204	0.566506	0.288093	-0.727750	0.257784
10487		9.565103	-0.578018	-2.006370	0.000819	-0.006143	-0.023235	0.566442	0.288166	-0.727761	0.257813
10488		9.584629	-0.575061	-1.992270	0.000249	-0.005397	-0.021267	0.566384	0.288231	-0.727765	0.257857
10489		9.573056	-0.622992	-1.974634	0.000977	-0.008434	-0.024615	0.566313	0.288312	-0.727780	0.257880
10490		9.582603	-0.601428	-1.948419	0.004800	-0.005225	-0.019789	0.566249	0.288378	-0.727782	0.257940
10491		9.603332	-0.602328	-1.976507	0.009900	-0.008869	-0.025126	0.566165	0.288487	-0.727786	0.257993
10492		9.583808	-0.600947	-1.991867	0.010314	-0.007330	-0.025710	0.566093	0.288592	-0.727779	0.258053
10493		9.573826	-0.580167	-1.980317	0.008012	-0.007409	-0.022688	0.566014	0.288685	-0.727784	0.258108
10494		9.533543	-0.576088	-1.968281	0.013292	-0.010272	-0.024559	0.565926	0.288798	-0.727783	0.258177
10495		9.594027	-0.540735	-1.970285	0.005944	-0.006731	-0.023715	0.565853	0.288888	-0.727788	0.258223
10496		9.574490	-0.539458	-1.985597	0.000412	-0.007702	-0.022636	0.565788	0.288961	-0.727796	0.258260
10497		9.604044	-0.555040	-1.983563	0.001489	-0.000792	-0.023011	0.565742	0.289027	-0.727791	0.258301
10498		9.602671	-0.621673	-1.977650	0.000666	-0.003874	-0.021839	0.565691	0.289089	-0.727791	0.258344
10499		9.593946	-0.604660	-2.007859	0.005450	-0.002939	-0.024413	0.565633	0.289174	-0.727785	0.258392
10500		9.604748	-0.586792	-2.023353	0.010001	-0.002760	-0.022937	0.565574	0.289265	-0.727768	0.258468
10501		9.604321	-0.546665	-1.984546	0.006950	-0.002873	-0.021414	0.565510	0.289344	-0.727764	0.258530
10502		9.595057	-0.491610	-1.975714	0.003721	-0.003770	-0.023355	0.565457	0.289420	-0.727758	0.258579
10503		9.563663	-0.502452	-1.933328	0.001419	-0.003848	-0.020335	0.565396	0.289481	-0.727765	0.258622
10504		9.573553	-0.592058	-1.981728	0.000452	-0.001564	-0.012940	0.565342	0.289505	-0.727773	0.258692
10505		9.613737	-0.665101	-2.030513	0.007949	0.000991	-0.019119	0.565287	0.289574	-0.727761	0.258769
10506		9.563569	-0.642490	-2.005661	0.023286	-0.006863	-0.030276	0.565205	0.289731	-0.727729	0.258863
10507		9.573730	-0.586561	-1.982507	0.031744	-0.008793	-0.022690	0.565087	0.289894	-0.727707	0.259001
10508		9.584499	-0.496718	-1.962434	0.026461	-0.005939	-0.020818	0.564990	0.290028	-0.727680	0.259136
10509		9.574483	-0.476522	-1.950542	0.010183	-0.001989	-0.019463	0.564922	0.290108	-0.727673	0.259216
10510		9.592778	-0.542653	-1.929897	0.004651	-0.002965	-0.018385	0.564864	0.290166	-0.727670	0.259284
10511		9.613496	-0.616475	-1.993378	-0.000634	-0.000109	-0.016516	0.564814	0.290202	-0.727676	0.259336
10512		9.614784	-0.618747	-2.035503	-0.003686	-0.000222	-0.014995	0.564772	0.290223	-0.727682	0.259390
10513		9.585896	-0.637638	-2.076922	0.000348	0.000679	-0.019065	0.564727	0.290270	-0.727680	0.259440
10514		9.565951	-0.598489	-2.052393	-0.001312	0.002896	-0.020681	0.564701	0.290310	-0.727666	0.259489
10515		9.566134	-0.596484	-2.052124	-0.001312	0.002895	-0.020680	0.564669	0.290355	-0.727658	0.259532
10516		9.605339	-0.592630	-2.022675	-0.009147	0.001840	-0.016585	0.564645	0.290360	-0.727663	0.259563
10517		9.594845	-0.606619	-2.007131	-0.011382	0.004807	-0.016236	0.564628	0.290358	-0.727670	0.259585
10518		9.605126	-0.623172	-2.018924	-0.018749	0.005254	-0.020235	0.564635	0.290343	-0.727673	0.259575
10519		9.555019	-0.600528	-1.993551	-0.019730	0.004462	-0.017683	0.564631	0.290322	-0.727690	0.259563
10520		9.574105	-0.559119	-1.939607	-0.021226	0.004385	-0.020675	0.564639	0.290303	-0.727698	0.259542
